Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,40y,50y
20/11/2012,0.415,0.415016,0.415033,0.411477,0.408068,0.398118,0.391824,0.385473,0.377717,0.372526,0.366818,0.360823,0.356294,0.352328,0.348892,0.346079,0.341112,0.360091,0.433833,0.558246,0.722412,0.905251,1.09607,1.28871,1.47372,1.64126,1.91715,2.20704,2.50548,2.67243,2.75647,2.86583,2.89447
21/11/2012,0.415,0.415456,0.41551,0.412681,0.410565,0.403018,0.399078,0.395136,0.390086,0.386769,0.38347,0.380932,0.3791,0.377412,0.376109,0.374863,0.372415,0.389456,0.466018,0.588714,0.751348,0.930703,1.1191,1.30942,1.49221,1.65743,1.93442,2.21976,2.51797,2.68474,2.77112,2.8804,2.909
22/11/2012,0.415,0.415016,0.415033,0.412549,0.410855,0.404604,0.401534,0.39801,0.393478,0.390177,0.386542,0.383473,0.380587,0.378068,0.375978,0.374029,0.370228,0.39002,0.46601,0.586376,0.748361,0.924335,1.1094,1.2971,1.47754,1.64236,1.91951,2.20454,2.50172,2.66477,2.7484,2.85381,2.88152
23/11/2012,0.415,0.415013,0.414496,0.412191,0.410716,0.404357,0.401031,0.397497,0.393117,0.389644,0.386007,0.384193,0.383043,0.382093,0.381169,0.380395,0.382244,0.398473,0.476463,0.594398,0.753372,0.9291,1.11509,1.30182,1.48247,1.64587,1.92152,2.20449,2.49612,2.65232,2.73167,2.83409,2.86031
26/11/2012,0.415,0.415016,0.412889,0.41112,0.40999,0.403513,0.400446,0.397322,0.39388,0.39175,0.390069,0.388961,0.388105,0.387301,0.386198,0.385445,0.389414,0.405075,0.478044,0.596943,0.757137,0.929962,1.11233,1.29831,1.47758,1.64211,1.91427,2.20253,2.49891,2.65958,2.74337,2.8458,2.87203
27/11/2012,0.422,0.413446,0.412392,0.410622,0.409571,0.404883,0.400519,0.397292,0.394091,0.392163,0.390402,0.388313,0.386903,0.385806,0.384788,0.384189,0.389235,0.401715,0.479721,0.599008,0.755843,0.928256,1.11277,1.29781,1.47769,1.64409,1.91928,2.20721,2.50734,2.67259,2.75902,2.86143,2.88764
28/11/2012,0.427,0.418445,0.414176,0.411811,0.410402,0.405252,0.400572,0.39685,0.391956,0.388319,0.384442,0.380126,0.376489,0.373131,0.370371,0.367886,0.365362,0.37985,0.444691,0.557127,0.705078,0.870923,1.04988,1.23219,1.40751,1.57135,1.84645,2.13537,2.43593,2.60288,2.69045,2.79286,2.81911
29/11/2012,0.427,0.418445,0.412747,0.410858,0.409573,0.40558,0.401624,0.398483,0.394848,0.392247,0.389718,0.386753,0.384317,0.382305,0.380559,0.379163,0.380709,0.390104,0.459101,0.567769,0.713416,0.880134,1.05773,1.23882,1.41035,1.57269,1.84938,2.13934,2.44043,2.60666,2.69348,2.7949,2.82014
30/11/2012,0.427,0.424157,0.415603,0.412762,0.410942,0.406974,0.402783,0.399314,0.395223,0.392408,0.389888,0.386901,0.384521,0.382484,0.380489,0.378939,0.37987,0.389851,0.460291,0.570702,0.718114,0.881732,1.05895,1.24037,1.41507,1.57736,1.85302,2.14081,2.43971,2.604,2.68892,2.79033,2.8176
03/12/2012,0.427,0.415588,0.411318,0.409905,0.406425,0.405832,0.402091,0.398468,0.395123,0.392309,0.389814,0.387666,0.386064,0.384662,0.383261,0.382408,0.385136,0.399658,0.471162,0.592073,0.745635,0.914427,1.09438,1.27738,1.45382,1.61815,1.89132,2.17899,2.47523,2.63686,2.71759,2.81847,2.84622
04/12/2012,0.427,0.41273,0.409889,0.408792,0.405779,0.405486,0.40181,0.397522,0.392661,0.389033,0.385188,0.381506,0.37847,0.375936,0.373533,0.371754,0.371559,0.379645,0.455958,0.570756,0.720159,0.888209,1.06733,1.2486,1.42518,1.58855,1.85961,2.15259,2.45211,2.61526,2.69903,2.7974,2.82466
05/12/2012,0.427,0.409873,0.40846,0.407959,0.405256,0.405123,0.400698,0.395635,0.390107,0.385528,0.380668,0.376055,0.37166,0.367265,0.363261,0.359673,0.350597,0.357953,0.426406,0.536163,0.683127,0.849766,1.02548,1.20371,1.37804,1.54439,1.82603,2.12932,2.44879,2.62711,2.72451,2.83039,2.86721
06/12/2012,0.418,0.418005,0.418021,0.418038,0.414938,0.414342,0.409527,0.402921,0.396377,0.390208,0.383779,0.3784,0.373006,0.367927,0.363118,0.358887,0.345176,0.347143,0.408258,0.513934,0.654146,0.820207,1.0008,1.18164,1.35707,1.52344,1.80408,2.11153,2.43163,2.61186,2.70864,2.81808,2.85338
07/12/2012,0.418,0.418013,0.418032,0.418049,0.414846,0.413144,0.40776,0.399609,0.390692,0.382033,0.373764,0.366246,0.358835,0.353404,0.347883,0.342813,0.324058,0.329856,0.385658,0.495513,0.644955,0.812569,0.998344,1.18175,1.35733,1.5277,1.81185,2.11939,2.44517,2.62448,2.72289,2.83383,2.87113
10/12/2012,0.42,0.420017,0.420034,0.420051,0.416848,0.412687,0.40812,0.401417,0.394468,0.387752,0.381027,0.373995,0.368486,0.363576,0.358814,0.354962,0.3391,0.343061,0.394279,0.507472,0.658008,0.828361,1.01644,1.2028,1.38111,1.55313,1.83836,2.14758,2.47675,2.65425,2.74963,2.85521,2.88982
11/12/2012,0.42,0.420016,0.420038,0.415506,0.416444,0.411272,0.406314,0.400187,0.39421,0.388803,0.382365,0.375602,0.370101,0.365645,0.361589,0.358225,0.345787,0.34776,0.404185,0.516715,0.669948,0.84248,1.03198,1.21942,1.39914,1.57017,1.85389,2.16086,2.48626,2.66273,2.75203,2.85308,2.88315
12/12/2012,0.418,0.418016,0.418036,0.413287,0.413532,0.409069,0.404952,0.397685,0.390149,0.383312,0.376239,0.369296,0.363207,0.357954,0.353679,0.34971,0.334151,0.337179,0.392854,0.508731,0.665669,0.843011,1.0311,1.22113,1.4022,1.57419,1.8554,2.15907,2.47914,2.65413,2.73885,2.83484,2.86292
13/12/2012,0.418,0.418016,0.418033,0.413287,0.413387,0.408706,0.404702,0.398279,0.393114,0.387553,0.381281,0.375871,0.370708,0.366173,0.362129,0.358649,0.346146,0.352229,0.412076,0.529756,0.688363,0.86746,1.05702,1.24729,1.4283,1.60135,1.8826,2.18392,2.50164,2.67322,2.75962,2.85561,2.88368
14/12/2012,0.421,0.421014,0.414603,0.411047,0.412684,0.409174,0.404868,0.398082,0.392344,0.386687,0.380853,0.375636,0.370651,0.366961,0.363246,0.36003,0.350105,0.357758,0.425118,0.544506,0.702667,0.877682,1.06703,1.25413,1.43355,1.60546,1.88638,2.18328,2.49915,2.67207,2.75733,2.85824,2.88874
17/12/2012,0.421,0.421017,0.414604,0.411048,0.411475,0.407715,0.403906,0.398557,0.394192,0.389683,0.384685,0.37958,0.375634,0.37191,0.36828,0.365597,0.357235,0.367048,0.436849,0.559005,0.719981,0.893095,1.07933,1.26459,1.44086,1.6128,1.89216,2.18703,2.50188,2.67352,2.75752,2.85843,2.88893
18/12/2012,0.419,0.40902,0.405033,0.409048,0.409716,0.407246,0.404007,0.398188,0.393132,0.388988,0.384578,0.380405,0.376919,0.373569,0.370389,0.368023,0.362132,0.381269,0.456582,0.585091,0.752456,0.929239,1.11634,1.30393,1.48235,1.65432,1.92818,2.22223,2.53065,2.6994,2.78251,2.88139,2.90936
19/12/2012,0.42,0.408768,0.405031,0.410048,0.410379,0.407883,0.404757,0.399949,0.396229,0.393243,0.390329,0.387869,0.385711,0.383528,0.381767,0.380482,0.379166,0.394734,0.476506,0.603923,0.767854,0.950302,1.13752,1.32672,1.50642,1.67788,1.95227,2.25115,2.56744,2.74278,2.8299,2.92874,2.9597
20/12/2012,0.42,0.407535,0.405439,0.410467,0.411359,0.410132,0.407278,0.403841,0.401565,0.399314,0.395638,0.393044,0.391032,0.389616,0.388631,0.387948,0.387177,0.408079,0.484253,0.605696,0.762241,0.940292,1.1283,1.31606,1.49365,1.66502,1.94128,2.2453,2.56117,2.73897,2.82809,2.92787,2.95777
21/12/2012,0.42,0.407407,0.405375,0.410067,0.411033,0.40927,0.405071,0.400286,0.397147,0.394313,0.390291,0.387264,0.384811,0.383218,0.381865,0.380884,0.378824,0.393497,0.456984,0.568884,0.721574,0.89876,1.08768,1.27278,1.44955,1.61834,1.89709,2.20823,2.53125,2.70863,2.79992,2.8997,2.92961
24/12/2012,0.39,0.407156,0.403601,0.407666,0.409264,0.409589,0.408064,0.405975,0.403913,0.401396,0.398198,0.395261,0.393481,0.391984,0.390746,0.389966,0.388777,0.39727,0.460798,0.57705,0.729709,0.905472,1.09329,1.27983,1.45672,1.62557,1.90425,2.21605,2.53972,2.71773,2.80965,2.90943,2.93935
27/12/2012,0.425,0.413964,0.419727,0.419993,0.420191,0.418,0.414313,0.410048,0.407229,0.404515,0.400673,0.397836,0.394928,0.391818,0.389194,0.387391,0.383577,0.39895,0.460446,0.561699,0.70159,0.867976,1.0452,1.21956,1.3892,1.5579,1.83856,2.15044,2.47617,2.6563,2.75036,2.85014,2.88009
28/12/2012,0.425,0.413836,0.418949,0.417807,0.417083,0.413829,0.410354,0.406524,0.40388,0.400952,0.396434,0.392861,0.389517,0.386825,0.384294,0.382392,0.37847,0.387498,0.44367,0.546048,0.693607,0.864436,1.04707,1.2273,1.39882,1.56454,1.84929,2.16013,2.48893,2.67084,2.76667,2.86646,2.89639
02/01/2013,0.425,0.425016,0.421819,0.420407,0.419397,0.415553,0.411708,0.407773,0.403974,0.399871,0.395729,0.392545,0.390299,0.38828,0.387145,0.386682,0.392137,0.413297,0.489025,0.614447,0.777439,0.959187,1.14836,1.3415,1.52092,1.68733,1.97013,2.28029,2.60434,2.7824,2.87433,2.97714,3.00701
03/01/2013,0.425,0.425017,0.421284,0.420051,0.419218,0.415392,0.411459,0.407523,0.40383,0.400381,0.398003,0.396641,0.395728,0.395053,0.39485,0.395128,0.404071,0.431518,0.522902,0.665307,0.841055,1.02961,1.22812,1.42949,1.61593,1.78706,2.07193,2.37388,2.69175,2.86348,2.94903,3.05189,3.08177
04/01/2013,0.425,0.4243,0.422175,0.421479,0.421042,0.418531,0.41588,0.413092,0.410845,0.408345,0.40623,0.40506,0.404762,0.404918,0.405567,0.40687,0.420816,0.449917,0.557336,0.710825,0.894579,1.08666,1.28869,1.48796,1.67437,1.84487,2.12409,2.41925,2.72832,2.894,2.97348,3.07334,3.10321
07/01/2013,0.425,0.421108,0.419549,0.41904,0.418726,0.417268,0.41323,0.409649,0.406871,0.404222,0.402594,0.401427,0.400825,0.400427,0.40046,0.400778,0.410879,0.441496,0.5434,0.692763,0.873455,1.06023,1.25571,1.44879,1.63145,1.80159,2.07948,2.37545,2.68199,2.84617,2.92287,3.01974,3.04968
08/01/2013,0.422,0.413464,0.411726,0.411158,0.410642,0.40799,0.405415,0.402911,0.40073,0.397857,0.395013,0.392729,0.391176,0.389829,0.388962,0.388506,0.393288,0.414639,0.508331,0.655133,0.831915,1.01688,1.20869,1.39969,1.57973,1.74751,2.02513,2.32171,2.62985,2.79617,2.87503,2.97091,3.00088
09/01/2013,0.42,0.409678,0.408833,0.408562,0.407774,0.40516,0.401272,0.39805,0.395449,0.392094,0.388915,0.386351,0.384339,0.382456,0.381302,0.380364,0.38529,0.409917,0.504182,0.648122,0.822837,1.01234,1.20853,1.40299,1.58519,1.75609,2.03387,2.32841,2.6358,2.79726,2.87502,2.96691,2.99389
10/01/2013,0.407,0.407392,0.40744,0.407466,0.406873,0.4044,0.40041,0.397258,0.394779,0.392657,0.391419,0.390963,0.391022,0.391455,0.392256,0.393392,0.407679,0.438579,0.538924,0.687636,0.868421,1.06296,1.26246,1.46232,1.64811,1.81904,2.09785,2.3915,2.695,2.85708,2.93547,3.0273,3.05422
11/01/2013,0.402,0.402264,0.402375,0.402422,0.402465,0.402209,0.399844,0.397939,0.396431,0.39566,0.396058,0.396671,0.397387,0.398277,0.399238,0.400141,0.412093,0.441833,0.540776,0.689502,0.86879,1.06004,1.25832,1.4563,1.64038,1.81029,2.09009,2.38356,2.6874,2.84909,2.92582,3.01615,3.04055
14/01/2013,0.405,0.405015,0.405031,0.405047,0.404234,0.402497,0.400588,0.399268,0.397885,0.396759,0.396039,0.395524,0.395179,0.3949,0.394938,0.395181,0.403248,0.428584,0.5168,0.658798,0.832953,1.01969,1.21455,1.40831,1.58896,1.75786,2.03694,2.32985,2.62999,2.789,2.86459,2.95396,2.97891
15/01/2013,0.405,0.405392,0.405439,0.405466,0.405495,0.405226,0.403802,0.402953,0.40182,0.400742,0.40026,0.39972,0.399005,0.398259,0.397731,0.397175,0.403024,0.423456,0.51052,0.646472,0.817322,1.00148,1.19526,1.38926,1.57014,1.73919,2.01819,2.31397,2.61751,2.77936,2.8619,2.95307,2.98012
16/01/2013,0.407,0.407392,0.40744,0.407466,0.407501,0.40712,0.405749,0.404893,0.403796,0.402032,0.400792,0.399593,0.398217,0.396782,0.395972,0.395386,0.398718,0.420095,0.506678,0.639396,0.805984,0.989649,1.18307,1.3764,1.55779,1.72718,2.00478,2.3018,2.60663,2.76886,2.85309,2.94667,2.97366
17/01/2013,0.407,0.407392,0.40744,0.407466,0.407499,0.40711,0.405693,0.40483,0.403767,0.404009,0.405089,0.40576,0.405944,0.40608,0.406517,0.407145,0.417864,0.442539,0.53539,0.675252,0.848509,1.03364,1.2272,1.42201,1.60333,1.77252,2.05146,2.34715,2.6521,2.81719,2.90298,2.99713,3.02615
18/01/2013,0.407,0.407264,0.407376,0.407424,0.407467,0.407551,0.407185,0.407378,0.407509,0.407116,0.407099,0.407241,0.407431,0.407749,0.408277,0.408804,0.419683,0.449338,0.542914,0.68204,0.854901,1.03595,1.22702,1.4151,1.59136,1.75955,2.03849,2.33389,2.64109,2.80718,2.89399,2.99016,3.01918
21/01/2013,0.407,0.407392,0.40744,0.40699,0.406366,0.405785,0.405167,0.405226,0.405331,0.405567,0.406215,0.407219,0.408177,0.409403,0.410886,0.412158,0.42673,0.454537,0.554422,0.702288,0.878322,1.06247,1.25567,1.44647,1.62539,1.79312,2.07104,2.36731,2.67432,2.83916,2.92571,3.0239,3.05494
22/01/2013,0.407,0.407392,0.40744,0.407466,0.407496,0.407566,0.407194,0.407375,0.407483,0.406949,0.406823,0.40694,0.407091,0.407431,0.408077,0.408713,0.4196,0.445092,0.537881,0.682679,0.855793,1.03913,1.2315,1.42169,1.60004,1.76718,2.04611,2.34589,2.65742,2.82577,2.91587,3.01962,3.04911
23/01/2013,0.405,0.405015,0.405031,0.404333,0.40371,0.403251,0.402032,0.401056,0.39967,0.397202,0.395269,0.393777,0.392525,0.391437,0.390815,0.390165,0.393171,0.410196,0.500457,0.639974,0.81178,0.995985,1.18778,1.37909,1.5599,1.72829,2.00849,2.31225,2.62809,2.79829,2.88914,2.99021,3.01965
24/01/2013,0.405,0.405015,0.405031,0.405047,0.405072,0.404384,0.402755,0.401556,0.399983,0.396647,0.393727,0.391848,0.390007,0.38843,0.387533,0.386761,0.391661,0.41063,0.50247,0.648393,0.822706,1.00981,1.20469,1.39854,1.58187,1.75238,2.03371,2.33517,2.65227,2.82367,2.9157,3.02084,3.05027
25/01/2013,0.405,0.405015,0.405033,0.40505,0.405073,0.404373,0.402704,0.401332,0.400461,0.400521,0.401063,0.401096,0.400574,0.400128,0.400231,0.400546,0.409068,0.431016,0.523205,0.672056,0.851948,1.04055,1.2353,1.42871,1.61046,1.78329,2.06393,2.36428,2.67876,2.846,2.93742,3.03853,3.06796
28/01/2013,0.405,0.405014,0.40503,0.405046,0.405068,0.404241,0.402508,0.401221,0.400117,0.399308,0.399003,0.398437,0.397592,0.39696,0.397093,0.397533,0.407679,0.434936,0.534585,0.68897,0.872877,1.06468,1.26456,1.46088,1.64676,1.81963,2.10297,2.40198,2.7156,2.88396,2.97421,3.07402,3.10368
29/01/2013,0.405,0.405015,0.405031,0.405047,0.405067,0.404225,0.402477,0.401139,0.399336,0.395714,0.392946,0.390799,0.389041,0.387639,0.386913,0.38646,0.392527,0.413384,0.516321,0.665273,0.845192,1.03719,1.23473,1.43072,1.61376,1.78552,2.06758,2.3682,2.68186,2.85236,2.94679,3.04533,3.07678
30/01/2013,0.405,0.405015,0.405031,0.405047,0.405065,0.404206,0.401699,0.399888,0.398914,0.398996,0.399573,0.399905,0.399934,0.400148,0.400791,0.401556,0.411328,0.438568,0.540334,0.687455,0.868786,1.06304,1.26416,1.46226,1.64744,1.81913,2.10187,2.40364,2.71931,2.88866,2.98076,3.08565,3.11571
31/01/2013,0.408,0.408016,0.406782,0.406381,0.406188,0.405001,0.403086,0.402078,0.401189,0.399349,0.398443,0.398183,0.398224,0.398574,0.399312,0.400133,0.409997,0.434613,0.526374,0.672638,0.850183,1.04058,1.23912,1.43463,1.61855,1.79124,2.07519,2.37728,2.69349,2.86352,2.95524,3.05983,3.0897
01/02/2013,0.405,0.405023,0.405044,0.405061,0.405078,0.402149,0.400043,0.397781,0.395513,0.393264,0.391167,0.389181,0.386804,0.384967,0.38415,0.384191,0.389474,0.413247,0.503556,0.649376,0.829372,1.02272,1.22298,1.41975,1.60611,1.77778,2.06274,2.36365,2.67768,2.84683,2.93664,3.04023,3.07061
04/02/2013,0.408,0.408016,0.408032,0.408048,0.408064,0.404912,0.402552,0.400513,0.397316,0.393417,0.390021,0.386629,0.383004,0.380066,0.377753,0.376246,0.378705,0.394082,0.481513,0.632479,0.821406,1.01815,1.22217,1.42424,1.61376,1.78643,2.06978,2.37108,2.686,2.85501,2.94468,3.04825,3.07863
05/02/2013,0.408,0.408016,0.408032,0.408048,0.408064,0.405972,0.404165,0.402266,0.398862,0.394667,0.390735,0.386706,0.383004,0.379706,0.376965,0.374911,0.374449,0.392687,0.484899,0.638819,0.829939,1.03228,1.2418,1.44904,1.64366,1.81759,2.09903,2.39611,2.7098,2.8778,2.96647,3.07006,3.10044
06/02/2013,0.408,0.408057,0.408076,0.408093,0.40811,0.405561,0.403248,0.400311,0.395933,0.391743,0.387483,0.383042,0.378591,0.3748,0.371871,0.369646,0.366514,0.382428,0.473049,0.626526,0.815903,1.01567,1.22354,1.43,1.62158,1.79328,2.07383,2.37379,2.68902,2.86006,2.95029,3.05234,3.08121
07/02/2013,0.417,0.417016,0.417033,0.41705,0.417067,0.414308,0.411223,0.407189,0.402801,0.398962,0.394919,0.391174,0.386883,0.383076,0.380344,0.377986,0.37264,0.388558,0.473778,0.630582,0.825001,1.02721,1.23884,1.44671,1.63777,1.81171,2.09221,2.38985,2.70469,2.87637,2.96518,3.06719,3.094
08/02/2013,0.42,0.420014,0.420032,0.42005,0.419888,0.415902,0.412342,0.407859,0.403997,0.400505,0.397076,0.393709,0.39007,0.386754,0.383835,0.380973,0.373445,0.379446,0.462032,0.617269,0.812298,1.01543,1.22716,1.43465,1.62735,1.80128,2.08253,2.3819,2.70304,2.87952,2.97211,3.07461,3.10191
11/02/2013,0.42,0.420017,0.420034,0.420051,0.419353,0.415139,0.411255,0.407439,0.402527,0.397849,0.393603,0.389086,0.384416,0.380315,0.376203,0.372932,0.362617,0.36869,0.452904,0.610447,0.806661,1.01227,1.22536,1.43325,1.62776,1.80343,2.08758,2.38807,2.71284,2.89346,2.9902,3.09214,3.1179
12/02/2013,0.42,0.420017,0.420034,0.420051,0.418728,0.413358,0.40929,0.405207,0.40053,0.396465,0.392691,0.388618,0.384999,0.381891,0.379289,0.377368,0.37346,0.388053,0.475196,0.633193,0.829142,1.03301,1.2432,1.45042,1.64279,1.81459,2.09974,2.40257,2.73601,2.91793,3.01577,3.11867,3.14439
13/02/2013,0.42,0.420017,0.420034,0.420051,0.41846,0.412724,0.409165,0.404978,0.401543,0.399518,0.397464,0.39509,0.392826,0.391077,0.389752,0.38887,0.390704,0.406688,0.515731,0.681662,0.886044,1.09804,1.31646,1.52935,1.72611,1.90158,2.1878,2.4864,2.81054,2.98578,3.07821,3.18099,3.20561
14/02/2013,0.42,0.420017,0.420034,0.420051,0.418192,0.412598,0.408856,0.404749,0.400979,0.398388,0.395564,0.392745,0.389655,0.387211,0.385606,0.384413,0.384383,0.399063,0.499279,0.663505,0.869232,1.08273,1.30268,1.51706,1.71252,1.88686,2.17105,2.46861,2.78667,2.95887,3.04828,3.15008,3.17472
15/02/2013,0.425,0.425014,0.425033,0.424575,0.42221,0.415817,0.411611,0.407244,0.403577,0.40073,0.398171,0.395856,0.393568,0.391756,0.390296,0.389116,0.388784,0.401854,0.502371,0.665888,0.871054,1.0853,1.3047,1.51538,1.71092,1.88437,2.16959,2.46661,2.78719,2.95787,3.04881,3.14959,3.17423
18/02/2013,0.425,0.425017,0.425034,0.423147,0.421139,0.4148,0.410265,0.406688,0.402716,0.399692,0.396847,0.393605,0.390374,0.387856,0.385639,0.384103,0.379451,0.393566,0.496079,0.660148,0.86587,1.07993,1.29802,1.51033,1.70643,1.87939,2.16354,2.46605,2.78879,2.96341,3.057,3.15979,3.1834
19/02/2013,0.425,0.425019,0.425037,0.422673,0.420785,0.414464,0.410099,0.406441,0.402252,0.39911,0.395902,0.392139,0.388853,0.386015,0.38334,0.381269,0.376659,0.389704,0.485705,0.647713,0.851427,1.06555,1.28418,1.49622,1.69261,1.86544,2.15154,2.45484,2.77987,2.95707,3.05327,3.15804,3.18213
20/02/2013,0.425,0.425017,0.425034,0.42148,0.419264,0.411207,0.40655,0.402202,0.393067,0.386056,0.37941,0.373016,0.367318,0.362631,0.358585,0.355186,0.343166,0.356992,0.452736,0.623453,0.839371,1.06331,1.29198,1.51212,1.71543,1.89134,2.17749,2.48259,2.80817,2.9854,3.08287,3.19067,3.21627
21/02/2013,0.425,0.425018,0.425035,0.420885,0.418818,0.410222,0.404498,0.399157,0.389356,0.381281,0.373052,0.366133,0.358891,0.352294,0.346683,0.341282,0.321652,0.323933,0.410916,0.5668,0.77537,0.993674,1.22073,1.43902,1.63925,1.81423,2.10196,2.41391,2.74406,2.92729,3.02953,3.14016,3.16514
22/02/2013,0.425,0.425014,0.424319,0.42124,0.41971,0.411916,0.406184,0.400481,0.393359,0.386792,0.380256,0.37409,0.367852,0.362534,0.357953,0.353515,0.336842,0.33963,0.422669,0.577025,0.782793,0.999447,1.2249,1.44003,1.63843,1.81389,2.1011,2.40791,2.73473,2.91338,3.01181,3.12143,3.14794
25/02/2013,0.425,0.425017,0.422177,0.419812,0.418639,0.410645,0.404364,0.399664,0.392565,0.386027,0.380245,0.374009,0.36782,0.36199,0.356407,0.351687,0.334449,0.337858,0.421176,0.576071,0.774628,0.990214,1.21156,1.42599,1.62395,1.79852,2.08629,2.39518,2.72558,2.90847,3.01062,3.12131,3.14785
26/02/2013,0.425,0.425015,0.421461,0.419335,0.41828,0.409286,0.402645,0.396543,0.386636,0.37758,0.36941,0.360417,0.352861,0.346075,0.339965,0.334814,0.316485,0.317286,0.390389,0.531867,0.714669,0.916652,1.12358,1.32736,1.51567,1.68641,1.97257,2.28494,2.61884,2.80536,2.9121,3.02401,3.04968
27/02/2013,0.425,0.425017,0.419676,0.417312,0.416138,0.40526,0.397556,0.388962,0.376829,0.367658,0.358511,0.349354,0.341242,0.334402,0.327972,0.322399,0.303259,0.305344,0.3847,0.527478,0.711357,0.912853,1.12034,1.32382,1.51535,1.68542,1.97188,2.28207,2.61497,2.80008,2.90658,3.02242,3.04858
28/02/2013,0.425,0.425018,0.418785,0.416718,0.415692,0.404927,0.397244,0.388188,0.37631,0.366559,0.356164,0.347104,0.337867,0.329894,0.323283,0.317152,0.296945,0.298978,0.381129,0.529931,0.720578,0.926715,1.13842,1.34623,1.54126,1.71276,1.99785,2.30444,2.62815,2.8112,2.9131,3.02485,3.05202
01/03/2013,0.425,0.422871,0.41646,0.414334,0.412887,0.402758,0.393071,0.382744,0.370614,0.357621,0.345425,0.333805,0.323843,0.314763,0.305922,0.29903,0.27234,0.27303,0.348121,0.490548,0.677695,0.881286,1.09001,1.29575,1.48878,1.65981,1.94298,2.24604,2.56576,2.74784,2.84751,2.95936,2.98559
04/03/2013,0.425,0.41787,0.415207,0.414331,0.412165,0.403419,0.396008,0.38591,0.374758,0.365165,0.355489,0.345408,0.336371,0.327497,0.320263,0.313999,0.289276,0.291221,0.358826,0.504492,0.69436,0.90075,1.11123,1.31997,1.51271,1.68715,1.96912,2.2725,2.59548,2.77725,2.87885,2.99072,3.01696
05/03/2013,0.425,0.416088,0.414318,0.41374,0.411201,0.403077,0.395496,0.386115,0.376293,0.367278,0.357835,0.349144,0.341109,0.334031,0.328289,0.323573,0.304951,0.306503,0.387672,0.533582,0.724837,0.933721,1.14949,1.36019,1.5563,1.72942,2.01212,2.31445,2.63584,2.81518,2.9136,3.02546,3.05167
06/03/2013,0.425,0.414291,0.413414,0.413133,0.409306,0.402706,0.394967,0.384124,0.373986,0.36421,0.35491,0.346157,0.338096,0.330471,0.323331,0.317611,0.296215,0.299067,0.374364,0.524174,0.717535,0.926992,1.14353,1.35611,1.55262,1.72737,2.01261,2.31689,2.63653,2.8156,2.91241,3.02435,3.0506
07/03/2013,0.427,0.427017,0.427035,0.427052,0.422391,0.412798,0.4037,0.394225,0.386224,0.37784,0.370081,0.361228,0.353121,0.346983,0.341218,0.336649,0.319342,0.325039,0.402464,0.554534,0.750197,0.963248,1.18282,1.39649,1.59602,1.77153,2.05975,2.36366,2.68592,2.86485,2.96151,3.07489,3.10058
08/03/2013,0.427,0.427014,0.427033,0.427049,0.422882,0.415176,0.406255,0.397905,0.389935,0.381921,0.373816,0.364815,0.356883,0.350604,0.344663,0.340225,0.323633,0.322656,0.403401,0.560212,0.763041,0.98173,1.20663,1.42497,1.62704,1.80513,2.09458,2.39901,2.71372,2.88965,2.9886,3.1028,3.12892
